date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species
2015-12-08,2015,12,342,5.6,160.27,31.15,0.1946,-0.0664,3.91,0.569,0.0166,59.0,5.023,0.3163,21.69,yellowfin
2015-12-10,2015,12,344,19.97,169.04,25.27,0.3198,0.0733,4.5,0.149,0.0296,136.0,4.289,0.4461,20.53,yellowfin
2015-12-11,2015,12,345,19.78,134.87,25.01,0.2997,0.1655,4.83,0.181,0.0274,150.9,4.537,0.397,23.27,yellowfin
2015-12-11,2015,12,345,22.5,167.69,26.21,0.3701,0.0149,4.91,0.145,0.051,119.6,4.907,0.6074,23.39,yellowfin
2015-12-13,2015,12,347,34.64,147.83,21.71,0.5985,0.0418,5.48,0.606,0.0286,108.8,4.322,0.0703,18.12,yellowfin
2015-12-14,2015,12,348,34.8,162.35,21.34,0.6272,-0.033,5.22,0.293,0.0195,125.4,4.042,0.0529,9.64,yellowfin
2015-12-17,2015,12,351,17.7,160.86,26.93,0.3262,0.1541,4.62,0.151,0.0202,157.0,4.793,0.6651,23.87,yellowfin
2015-12-18,2015,12,352,12.02,143.12,28.64,0.1815,0.083,3.84,0.283,0.0226,216.8,4.346,0.5572,19.31,yellowfin
2015-12-20,2015,12,354,22.43,157.18,24.03,0.368,-0.0465,5.34,0.186,0.0558,139.7,4.761,0.2764,23.93,yellowfin
2015-12-20,2015,12,354,3.76,126.34,30.46,0.3882,-0.0482,3.96,0.381,0.019,72.3,4.918,0.5161,12.68,yellowfin
2015-12-22,2015,12,356,4.98,150.31,32.4,0.3265,0.1637,3.97,0.335,0.0183,71.8,5.428,0.2129,16.21,yellowfin
2015-12-25,2015,12,359,24.22,147.82,24.93,0.4003,0.1461,4.81,0.115,0.0377,81.2,4.498,0.4211,23.77,yellowfin
2016-01-02,2016,1,2,27.72,142.09,25.93,0.6191,0.019,4.21,0.162,0.0314,57.3,4.151,0.6425,37.02,yellowfin
2016-01-03,2016,1,3,24.36,123.95,24.4,0.5738,-0.0253,4.95,0.26,0.0472,107.4,4.5,0.3676,21.51,yellowfin
2016-01-03,2016,1,3,31.77,155.37,23.83,0.5528,-0.0285,4.17,0.319,0.0214,87.0,3.679,0.2764,9.77,yellowfin
2016-01-10,2016,1,10,11.37,152.42,29.4,0.1438,0.0321,3.44,0.566,0.0209,195.8,4.048,0.4543,26.11,yellowfin
2016-01-10,2016,1,10,31.03,165.06,24.18,0.5726,0.0499,5.09,0.232,0.0102,63.2,4.575,0.3326,9.47,yellowfin
2016-01-11,2016,1,11,34.06,170.73,22.3,0.7671,0.0272,4.93,0.394,0.0214,116.6,4.011,0.1144,11.89,yellowfin
2016-01-12,2016,1,12,31.38,162.26,23.45,0.5758,-0.0181,5.05,0.276,0.016,66.3,4.366,0.2271,10.45,yellowfin
2016-01-13,2016,1,13,27.21,170.05,25.56,0.6487,-0.0558,4.98,0.221,0.0363,58.9,4.812,0.5849,27.6,yellowfin
2016-01-15,2016,1,15,1.52,167.93,31.78,0.2972,0.015,3.42,0.301,0.0113,75.7,4.535,0.2831,15.64,yellowfin
2016-01-15,2016,1,15,9.29,173.0,28.23,0.2979,0.0992,4.29,0.522,0.0208,189.0,4.764,0.691,22.48,yellowfin
2016-01-16,2016,1,16,31.64,150.22,24.58,0.5731,-0.0208,4.64,0.45,0.0221,176.2,4.259,0.3981,19.77,yellowfin
2016-01-18,2016,1,18,18.21,163.89,26.24,0.3216,0.1857,4.74,0.226,0.0578,162.0,4.744,0.5863,28.56,yellowfin
2016-01-19,2016,1,19,6.72,123.49,30.78,0.3611,-0.034,3.81,0.311,0.0134,82.3,4.806,0.4546,21.43,yellowfin
2016-01-21,2016,1,21,15.79,133.48,27.14,0.3086,0.1101,5.17,0.259,0.0226,193.3,5.426,0.67,46.89,yellowfin
2016-01-22,2016,1,22,10.68,139.74,29.05,0.1647,0.2307,3.53,0.343,0.0272,127.2,4.084,0.5105,28.62,yellowfin
2016-01-23,2016,1,23,4.39,124.77,32.22,0.4159,0.0998,3.51,0.306,0.0125,51.0,4.76,0.2525,17.27,yellowfin
2016-01-26,2016,1,26,1.63,152.38,30.22,0.3038,0.1861,4.01,0.263,0.0503,69.7,4.916,0.5128,33.45,yellowfin
2016-01-27,2016,1,27,8.53,125.44,28.07,0.3138,0.0655,3.76,0.405,0.0128,92.9,4.141,0.7051,17.33,yellowfin
2016-01-28,2016,1,28,23.04,171.5,23.53,0.5403,-0.0067,5.49,0.247,0.031,100.0,4.774,0.2341,15.3,yellowfin
2016-01-28,2016,1,28,22.01,170.21,25.53,0.5574,-0.1219,4.19,0.14,0.0437,117.5,4.04,0.5617,16.54,yellowfin
2016-02-01,2016,2,32,6.59,121.72,30.38,0.367,0.0982,4.13,0.36,0.0193,77.3,5.105,0.5202,15.01,yellowfin
2016-02-02,2016,2,33,10.35,168.61,29.12,0.1612,0.1806,4.87,0.595,0.0266,107.9,5.657,0.501,21.47,yellowfin
2016-02-03,2016,2,34,18.7,167.06,26.47,0.3533,-0.0548,4.59,0.234,0.0256,145.1,4.652,0.6325,32.62,yellowfin
2016-02-05,2016,2,36,29.97,137.13,24.78,0.5573,0.0395,4.31,0.269,0.0342,62.8,4.001,0.4294,25.96,yellowfin
2016-02-09,2016,2,40,15.83,143.86,27.77,0.3347,0.186,4.56,0.205,0.0308,169.8,4.936,0.7177,28.22,yellowfin
2016-02-11,2016,2,42,34.64,124.07,21.96,0.8321,0.0815,5.52,0.307,0.0116,96.8,4.414,0.0901,13.43,yellowfin
2016-02-15,2016,2,46,11.0,166.99,29.16,0.1434,0.0635,3.9,0.277,0.0305,112.5,4.534,0.4715,26.42,yellowfin
2016-02-17,2016,2,48,29.89,122.95,22.97,0.7012,-0.1171,5.48,0.387,0.0317,54.1,4.627,0.1771,19.36,yellowfin
2016-02-20,2016,2,51,34.18,137.51,24.51,0.6582,0.1232,5.5,0.415,0.0138,108.0,5.036,0.3973,23.34,yellowfin
2016-02-20,2016,2,51,24.98,174.6,24.54,0.6414,-0.0353,4.77,0.118,0.031,72.0,4.367,0.4,27.34,yellowfin
2016-02-22,2016,2,53,28.63,134.72,24.64,0.5822,-0.0857,4.74,0.232,0.03,63.3,4.367,0.41,28.79,yellowfin
2016-02-23,2016,2,54,4.95,148.51,31.18,0.2625,0.2246,3.44,0.291,0.0151,61.3,4.426,0.3529,10.41,yellowfin
2016-02-23,2016,2,54,32.81,172.64,23.18,0.7628,-0.0824,4.89,0.503,0.0166,81.2,4.17,0.2044,12.86,yellowfin
2016-02-25,2016,2,56,4.85,135.59,33.0,0.2364,-0.006,3.59,0.293,0.0181,86.2,5.067,0.1336,17.85,yellowfin
2016-03-01,2016,3,61,13.24,146.42,28.56,0.2281,0.0113,3.64,0.43,0.0268,144.8,4.11,0.6162,27.48,yellowfin
2016-03-02,2016,3,62,32.32,168.6,22.57,0.6079,-0.1287,4.73,0.68,0.0137,89.8,3.908,0.1326,15.01,yellowfin
2016-03-02,2016,3,62,1.04,120.49,30.82,0.5126,-0.1331,3.96,0.276,0.0371,86.3,5.01,0.4921,35.82,yellowfin
2016-03-03,2016,3,63,25.33,150.38,25.11,0.506,0.014,5.4,0.183,0.034,81.5,5.101,0.478,37.29,yellowfin
2016-03-04,2016,3,64,33.68,131.48,23.69,0.6731,0.0338,4.84,0.465,0.0164,224.4,4.242,0.2666,17.8,yellowfin
2016-03-05,2016,3,65,11.07,141.89,28.53,0.2152,0.014,2.89,0.369,0.0366,134.3,3.261,0.6033,20.43,yellowfin
2016-03-05,2016,3,65,18.13,134.24,25.21,0.3471,-0.051,4.7,0.282,0.0203,169.2,4.459,0.4474,24.52,yellowfin
2016-03-06,2016,3,66,26.46,171.66,24.75,0.7191,0.0148,4.53,0.715,0.0407,96.2,4.196,0.4468,23.12,yellowfin
2016-03-07,2016,3,67,27.48,172.79,24.73,0.6703,-0.0969,4.91,0.371,0.0364,69.9,4.544,0.4368,17.54,yellowfin
2016-03-09,2016,3,69,17.16,152.25,26.94,0.3247,0.0706,3.88,0.179,0.0224,269.0,4.026,0.6649,19.36,yellowfin
2016-03-10,2016,3,70,18.69,162.45,26.25,0.3525,0.1405,4.55,0.261,0.0203,160.0,4.558,0.6045,24.44,yellowfin
2016-03-14,2016,3,74,32.34,149.97,23.25,0.6322,0.0763,5.21,0.29,0.0112,84.7,4.459,0.2058,13.63,yellowfin
2016-03-16,2016,3,76,16.78,167.4,27.75,0.3235,0.0588,4.38,0.304,0.0213,157.6,4.741,0.7095,25.2,yellowfin
2016-03-16,2016,3,76,27.93,171.24,24.98,0.6992,-0.0421,4.99,0.219,0.0385,53.7,4.678,0.4851,21.85,yellowfin
2016-03-19,2016,3,79,19.58,169.38,25.62,0.3439,0.0134,4.32,0.138,0.0212,167.2,4.186,0.5098,22.46,yellowfin
2016-03-19,2016,3,79,13.06,156.64,29.34,0.2255,-0.004,3.7,0.376,0.0202,136.8,4.343,0.5593,28.87,yellowfin
2016-03-19,2016,3,79,12.01,122.71,29.51,0.3486,0.2729,4.13,0.29,0.0238,128.5,4.892,0.6325,27.35,yellowfin
2016-03-20,2016,3,80,10.36,150.65,31.0,0.1568,0.0797,3.23,0.322,0.0335,154.1,4.125,0.3052,17.44,yellowfin
2016-03-22,2016,3,82,16.23,166.44,27.99,0.3202,-0.0126,4.31,0.177,0.0232,176.0,4.726,0.71,30.36,yellowfin
2016-03-27,2016,3,87,11.18,170.21,28.26,0.3329,-0.0113,4.73,0.293,0.021,164.3,5.255,0.7158,24.55,yellowfin
2016-03-28,2016,3,88,7.02,120.05,31.82,0.3628,0.0037,4.1,0.379,0.012,71.7,5.457,0.2959,21.01,yellowfin
2016-04-04,2016,4,95,10.26,136.83,28.01,0.2284,0.1556,4.06,0.463,0.0284,132.6,4.449,0.6289,35.4,yellowfin
2016-04-10,2016,4,101,20.57,159.49,26.47,0.3719,0.2207,4.64,0.225,0.0395,224.9,4.703,0.6417,37.9,yellowfin
2016-04-10,2016,4,101,25.38,134.49,25.8,0.4871,0.0373,4.54,0.181,0.0397,153.2,4.447,0.5896,40.75,yellowfin
2016-04-11,2016,4,102,15.65,137.93,27.54,0.2947,0.0163,4.47,0.215,0.0437,177.6,4.786,0.6816,42.98,yellowfin
2016-04-12,2016,4,103,12.01,133.02,30.44,0.2118,0.2054,3.39,0.271,0.0217,144.4,4.203,0.4205,22.63,yellowfin
2016-04-12,2016,4,103,19.07,156.33,27.71,0.3432,0.1714,3.91,0.21,0.0328,161.8,4.222,0.7219,39.05,yellowfin
2016-04-14,2016,4,105,32.28,124.83,21.79,0.778,-0.0695,5.81,0.252,0.0208,73.4,4.604,0.0787,31.88,yellowfin
2016-04-15,2016,4,106,2.01,137.57,29.59,0.3257,0.0456,4.05,0.391,0.0368,95.6,4.81,0.6089,38.18,yellowfin
2016-04-16,2016,4,107,25.74,155.72,24.43,0.4766,-0.0045,4.74,0.145,0.0342,66.1,4.322,0.3582,22.96,yellowfin
2016-04-16,2016,4,107,21.03,131.9,25.47,0.4454,0.0249,4.91,0.133,0.0439,146.5,4.728,0.5235,53.48,yellowfin
2016-04-18,2016,4,109,34.27,126.73,23.31,0.8052,-0.0931,4.51,0.459,0.0175,94.9,3.876,0.2226,13.32,yellowfin
2016-04-18,2016,4,109,22.76,162.53,25.73,0.433,-0.0613,4.7,0.184,0.0302,111.9,4.583,0.562,33.41,yellowfin
2016-04-18,2016,4,109,7.4,168.71,29.38,0.2342,-0.0722,4.02,0.502,0.0133,130.6,4.731,0.5635,34.46,yellowfin
2016-04-19,2016,4,110,3.62,152.32,30.21,0.2894,0.0784,3.85,0.378,0.012,50.3,4.722,0.5065,18.42,yellowfin
2016-04-19,2016,4,110,17.26,140.88,25.91,0.3211,-0.0114,4.41,0.186,0.0294,158.4,4.339,0.5405,32.25,yellowfin
2016-04-20,2016,4,111,5.62,163.49,31.86,0.2511,-0.005,3.42,0.568,0.0246,65.7,4.562,0.2575,17.98,yellowfin
2016-04-21,2016,4,112,10.84,149.71,28.91,0.1868,0.1308,3.74,0.55,0.0202,127.6,4.289,0.5496,23.56,yellowfin
2016-04-22,2016,4,113,1.11,170.54,30.78,0.5395,0.062,3.84,0.376,0.015,67.6,4.853,0.5038,20.52,yellowfin
2016-04-23,2016,4,114,14.03,128.93,28.08,0.3932,-0.0413,4.19,0.329,0.022,211.8,4.612,0.755,43.83,yellowfin
2016-04-24,2016,4,115,26.25,139.06,24.5,0.5182,-0.1346,4.61,0.145,0.0634,97.6,4.217,0.3763,28.5,yellowfin
2016-04-26,2016,4,117,19.71,146.01,25.77,0.3552,0.0817,4.76,0.564,0.0268,132.6,4.653,0.5369,31.2,yellowfin
2016-04-26,2016,4,117,20.34,139.08,26.89,0.3888,0.0489,3.85,0.179,0.0402,212.0,3.988,0.6971,53.41,yellowfin
2016-05-02,2016,5,123,34.16,157.65,20.03,0.6482,-0.1794,5.69,0.331,0.035,102.0,4.102,0.0159,40.59,yellowfin
2016-05-03,2016,5,124,7.07,120.97,29.89,0.358,0.0135,4.05,0.327,0.0172,74.6,4.887,0.5881,38.56,yellowfin
2016-05-03,2016,5,124,6.81,120.21,29.82,0.4066,0.1667,4.08,0.332,0.0141,140.5,4.905,0.6192,44.57,yellowfin
2016-05-03,2016,5,124,17.43,128.7,25.38,0.4488,-0.0117,5.22,0.195,0.0264,158.8,5.0,0.5096,52.56,yellowfin
2016-05-06,2016,5,127,14.8,129.69,27.78,0.411,-0.0958,4.01,0.336,0.0421,162.3,4.341,0.7622,77.24,yellowfin
2016-05-09,2016,5,130,0.3,125.22,29.29,0.5116,-0.0706,4.32,0.269,0.0288,167.4,5.059,0.7276,44.23,yellowfin
2016-05-10,2016,5,131,25.09,145.66,22.79,0.481,-0.0302,5.23,0.306,0.0727,113.1,4.368,0.1456,43.72,yellowfin
2016-05-10,2016,5,131,12.97,145.83,27.89,0.2518,0.0351,3.9,0.373,0.06,150.8,4.255,0.6525,98.47,yellowfin
2016-05-11,2016,5,132,12.82,138.01,28.23,0.2211,0.1153,3.42,0.305,0.0327,163.7,3.797,0.6188,60.7,yellowfin
2016-05-14,2016,5,135,25.67,168.31,21.79,0.4919,0.0235,5.32,0.155,0.0355,81.3,4.215,0.0717,36.65,yellowfin
2016-05-15,2016,5,136,5.8,152.48,29.57,0.2541,-0.0743,4.03,0.329,0.0331,88.2,4.788,0.5611,58.65,yellowfin
2016-05-18,2016,5,139,11.91,168.12,28.16,0.2502,0.1661,4.29,0.356,0.0235,126.5,4.74,0.6504,49.46,yellowfin
2016-05-20,2016,5,141,17.11,153.02,26.58,0.3367,-0.139,3.98,0.169,0.0321,158.5,4.053,0.6362,37.51,yellowfin
2016-05-22,2016,5,143,18.27,137.31,25.46,0.3403,-0.1622,4.76,0.179,0.0215,330.9,4.578,0.4835,80.95,yellowfin
2016-05-24,2016,5,145,3.9,126.59,30.29,0.4165,0.0701,4.19,0.273,0.0332,154.6,5.154,0.5532,48.06,yellowfin
2016-05-24,2016,5,145,24.15,152.58,23.3,0.4888,-0.1794,4.66,0.2,0.0539,99.6,4.003,0.2014,59.52,yellowfin
2016-05-25,2016,5,146,4.26,157.54,30.76,0.2832,-0.0772,4.44,0.417,0.0315,100.4,5.599,0.4235,40.74,yellowfin
2016-05-26,2016,5,147,1.04,174.43,28.15,0.5381,-0.1103,4.32,0.261,0.012,73.6,4.767,0.8153,35.35,yellowfin
2016-05-26,2016,5,147,17.68,132.92,26.46,0.3106,-0.1055,4.43,0.316,0.0219,159.1,4.483,0.6061,44.5,yellowfin
2016-05-27,2016,5,148,26.81,168.24,21.54,0.5259,-0.0048,5.8,0.179,0.0361,88.1,4.539,0.0601,41.5,yellowfin
2016-05-28,2016,5,149,5.63,135.17,30.47,0.2314,0.0085,3.34,0.469,0.0221,86.1,4.149,0.4312,39.59,yellowfin
2016-06-02,2016,6,154,0.58,146.04,27.63,0.3959,0.0431,4.59,0.287,0.0116,76.0,4.942,0.7504,53.48,yellowfin
2016-06-02,2016,6,154,34.87,173.88,18.81,0.7778,-0.0437,5.7,0.379,0.0207,113.6,3.845,0.0045,30.04,yellowfin
2016-06-04,2016,6,156,27.82,166.07,21.8,0.496,-0.2177,5.69,0.302,0.0315,69.7,4.514,0.0728,40.03,yellowfin
2016-06-08,2016,6,160,15.27,157.95,25.49,0.2537,0.141,4.26,0.229,0.0402,191.9,4.106,0.4422,47.79,yellowfin
2016-06-09,2016,6,161,32.15,133.68,18.77,0.6275,-0.0081,5.67,0.254,0.0117,91.8,3.818,0.0041,23.48,yellowfin
2016-06-09,2016,6,161,20.95,120.4,24.77,0.5641,0.0815,4.94,0.18,0.0427,129.9,4.585,0.4293,59.53,yellowfin
2016-06-09,2016,6,161,2.12,140.29,29.18,0.3142,-0.0495,4.39,0.346,0.0203,59.6,5.11,0.6473,50.32,yellowfin
2016-06-20,2016,6,172,5.48,125.27,29.27,0.3874,-0.0341,4.0,0.527,0.0231,94.0,4.677,0.6799,52.96,yellowfin
2016-06-22,2016,6,174,26.1,138.78,20.95,0.4539,-0.0242,4.95,0.206,0.0381,99.5,3.753,0.035,40.5,yellowfin
2016-06-22,2016,6,174,1.67,152.92,28.27,0.3335,-0.0927,3.76,0.401,0.0155,82.1,4.181,0.716,44.87,yellowfin
2016-06-23,2016,6,175,25.27,129.29,23.25,0.6118,0.0256,5.09,0.238,0.0488,139.7,4.364,0.2052,58.18,yellowfin
2016-06-24,2016,6,176,8.99,173.34,29.61,0.3123,0.0175,4.19,0.488,0.0215,102.0,4.981,0.5987,47.09,yellowfin
2016-06-25,2016,6,177,24.2,172.37,22.54,0.5818,-0.001,5.08,0.153,0.0319,84.2,4.186,0.1291,44.48,yellowfin
2016-06-26,2016,6,178,9.96,132.11,27.05,0.1676,-0.0164,3.84,0.566,0.0125,102.6,4.005,0.5216,40.23,yellowfin
2016-07-02,2016,7,184,10.48,132.76,26.84,0.1831,0.1152,4.43,0.374,0.0311,153.9,4.573,0.5272,46.9,yellowfin
2016-07-02,2016,7,184,27.43,158.85,20.95,0.5497,0.0038,6.16,0.25,0.0395,130.1,4.668,0.0367,52.96,yellowfin
2016-07-03,2016,7,185,32.81,172.99,18.31,0.7233,0.0344,5.7,0.588,0.0126,85.4,3.745,0.0024,28.52,yellowfin
2016-07-04,2016,7,186,5.42,129.11,27.89,0.3948,0.0489,3.91,0.339,0.012,60.6,4.258,0.7556,28.93,yellowfin
2016-07-06,2016,7,188,32.18,125.67,18.05,0.7163,-0.1547,6.24,0.292,0.0163,96.2,4.043,0.0018,27.72,yellowfin
2016-07-18,2016,7,200,11.16,127.33,28.13,0.3247,0.0114,3.85,0.274,0.0474,138.9,4.244,0.7124,111.78,yellowfin
2016-07-21,2016,7,203,7.53,167.28,28.61,0.235,-0.0523,4.21,0.639,0.0256,71.8,4.757,0.6212,49.95,yellowfin
2016-07-21,2016,7,203,33.21,173.84,17.65,0.7438,-0.1391,5.9,0.276,0.0289,87.0,3.736,0.0011,26.4,yellowfin
2016-07-21,2016,7,203,21.44,123.86,23.15,0.5017,-0.0634,4.26,0.245,0.04,145.3,3.628,0.1844,31.69,yellowfin
2016-07-22,2016,7,204,33.9,138.4,18.92,0.6573,-0.167,5.73,0.29,0.0176,126.6,3.888,0.0049,27.35,yellowfin
2016-07-27,2016,7,209,14.17,164.49,28.45,0.2166,0.0356,3.99,0.255,0.0214,146.1,4.479,0.6081,71.53,yellowfin
2016-07-27,2016,7,209,27.31,146.37,20.42,0.4672,-0.0185,6.04,0.217,0.0386,108.6,4.445,0.0218,48.21,yellowfin
2016-07-28,2016,7,210,0.42,150.61,29.17,0.3108,-0.0818,4.25,0.21,0.0137,82.9,4.946,0.6452,44.26,yellowfin
2016-07-28,2016,7,210,11.28,120.39,27.85,0.3258,0.1095,4.38,0.313,0.0251,134.6,4.764,0.713,35.51,yellowfin
2016-08-01,2016,8,214,2.99,132.76,26.45,0.2709,0.0943,4.27,0.58,0.0204,110.2,4.318,0.577,33.63,yellowfin
2016-08-03,2016,8,216,31.4,121.59,16.14,0.7732,0.1292,5.96,0.325,0.0133,80.0,3.472,0.0001,18.51,yellowfin
2016-08-07,2016,8,220,9.28,140.17,30.11,0.1451,0.0142,3.71,0.462,0.0279,104.1,4.523,0.3902,30.53,yellowfin
2016-08-11,2016,8,224,14.79,161.11,25.99,0.2295,-0.0348,4.53,0.349,0.0252,177.2,4.482,0.4892,43.45,yellowfin
2016-08-11,2016,8,224,28.7,134.12,20.03,0.4942,-0.0888,5.54,0.266,0.0301,70.2,3.998,0.0152,52.07,yellowfin
2016-08-11,2016,8,224,8.32,165.57,27.21,0.1626,0.015,4.17,0.44,0.0271,102.9,4.389,0.5232,30.48,yellowfin
2016-08-12,2016,8,225,27.14,131.09,21.1,0.4732,-0.0077,5.28,0.195,0.0341,64.3,4.035,0.0405,28.98,yellowfin
2016-08-13,2016,8,226,8.73,143.62,27.36,0.1917,0.1113,3.76,0.304,0.0145,124.9,3.99,0.5703,33.77,yellowfin
2016-08-13,2016,8,226,27.44,155.0,20.07,0.5196,-0.0916,5.18,0.173,0.0312,103.2,3.742,0.0158,39.1,yellowfin
2016-08-16,2016,8,229,2.05,128.6,25.77,0.4313,0.1635,5.14,0.322,0.0202,83.3,5.02,0.5668,42.69,yellowfin
2016-08-19,2016,8,232,31.75,156.28,18.35,0.6135,-0.1265,5.07,0.263,0.0531,87.9,3.34,0.0025,29.3,yellowfin
2016-08-21,2016,8,234,0.69,137.96,26.74,0.4838,-0.1627,4.59,0.224,0.0108,96.1,4.713,0.7222,59.67,yellowfin
2016-08-23,2016,8,236,0.18,123.18,25.01,0.4616,-0.0587,4.02,0.348,0.018,73.0,3.775,0.4514,34.39,yellowfin
2016-08-25,2016,8,238,1.91,137.27,27.28,0.2708,-0.0866,4.76,0.371,0.0112,103.4,5.028,0.6492,47.54,yellowfin
2016-08-25,2016,8,238,3.84,140.95,28.21,0.2862,-0.0214,4.13,0.432,0.0136,51.7,4.571,0.6819,42.99,yellowfin
2016-08-26,2016,8,239,21.27,160.42,23.29,0.3328,0.1473,5.12,0.116,0.0477,123.9,4.396,0.1801,52.7,yellowfin
2016-08-26,2016,8,239,28.61,171.03,19.36,0.6799,-0.0196,5.36,0.334,0.0578,60.8,3.73,0.0081,42.22,yellowfin
2016-08-26,2016,8,239,15.92,172.48,25.87,0.604,0.0883,4.72,0.525,0.034,159.7,4.633,0.6292,72.32,yellowfin
2016-08-26,2016,8,239,22.84,126.84,21.65,0.5267,0.0032,5.2,0.233,0.0707,231.1,4.092,0.0656,51.28,yellowfin
2016-08-28,2016,8,241,21.25,143.37,23.75,0.3638,0.0146,4.98,0.241,0.0374,161.9,4.375,0.2384,38.85,yellowfin
2016-09-03,2016,9,247,31.08,162.03,19.17,0.5369,-0.1591,5.94,0.257,0.0261,80.0,4.084,0.0062,25.18,yellowfin
2016-09-03,2016,9,247,0.94,137.56,26.45,0.2921,-0.0999,4.55,0.265,0.0277,66.0,4.606,0.5923,54.53,yellowfin
2016-09-04,2016,9,248,10.03,127.69,28.07,0.297,0.0544,4.46,0.332,0.0463,124.4,4.903,0.6923,76.33,yellowfin
2016-09-07,2016,9,251,18.39,163.55,25.39,0.3689,-0.1174,5.1,0.214,0.0245,172.2,4.889,0.485,70.49,yellowfin
2016-09-07,2016,9,251,33.21,170.4,18.72,0.7472,-0.0123,5.68,0.334,0.0514,94.5,3.811,0.004,51.41,yellowfin
2016-09-09,2016,9,253,30.6,121.32,19.47,0.6862,-0.1057,6.0,0.563,0.0138,69.8,4.196,0.009,28.39,yellowfin
2016-09-12,2016,9,256,15.1,154.82,25.85,0.2162,-0.089,4.74,0.362,0.0202,200.2,4.651,0.4613,54.51,yellowfin
2016-09-12,2016,9,256,15.58,123.47,25.12,0.4013,0.0212,4.88,0.2,0.0202,164.7,4.606,0.4517,33.16,yellowfin
2016-09-13,2016,9,257,13.82,136.58,26.15,0.1915,-0.0356,4.37,0.524,0.0216,167.8,4.354,0.4722,59.39,yellowfin
2016-09-13,2016,9,257,2.47,157.58,28.88,0.2962,0.1611,4.44,0.28,0.0316,73.4,5.089,0.6592,57.98,yellowfin
2016-09-15,2016,9,259,34.36,154.12,16.54,0.621,-0.0994,5.97,0.304,0.0133,140.3,3.556,0.0002,31.79,yellowfin
2016-09-18,2016,9,262,4.12,133.11,28.27,0.2777,-0.0465,4.76,0.407,0.022,61.9,5.287,0.6735,53.73,yellowfin
2016-09-21,2016,9,265,26.9,125.93,20.27,0.6011,-0.0667,4.93,0.407,0.033,86.1,3.602,0.0199,31.41,yellowfin
2016-09-22,2016,9,266,5.46,172.38,28.26,0.3596,0.1635,4.09,0.498,0.0148,106.4,4.541,0.733,61.0,yellowfin
2016-09-22,2016,9,266,15.66,161.22,25.86,0.2401,-0.0068,5.29,0.378,0.0504,152.2,5.197,0.4821,53.58,yellowfin
2016-09-22,2016,9,266,31.24,164.32,18.3,0.5573,-0.0998,5.61,0.312,0.0234,81.0,3.681,0.0023,16.77,yellowfin
2016-09-25,2016,9,269,24.77,165.65,21.31,0.5125,-0.0052,5.52,0.142,0.0325,86.3,4.265,0.0494,41.86,yellowfin
2016-10-04,2016,10,278,33.21,126.17,17.79,0.729,-0.0427,5.67,0.284,0.0103,87.0,3.621,0.0013,11.56,yellowfin
2016-10-06,2016,10,280,28.72,133.24,20.14,0.4824,-0.0843,5.42,0.302,0.0401,143.4,3.934,0.0167,37.17,yellowfin
2016-10-09,2016,10,283,7.88,145.94,29.3,0.1639,0.0757,3.39,0.39,0.014,111.4,3.969,0.4909,12.02,yellowfin
2016-10-09,2016,10,283,31.15,152.66,21.1,0.5974,-0.1293,5.84,0.259,0.0123,112.9,4.46,0.0424,16.4,yellowfin
2016-10-10,2016,10,284,5.92,131.65,28.4,0.206,0.2367,4.16,0.309,0.0203,62.0,4.652,0.5972,30.12,yellowfin
2016-10-11,2016,10,285,2.07,172.69,28.68,0.4404,0.2146,4.09,0.297,0.0214,82.2,4.641,0.7562,15.29,yellowfin
2016-10-14,2016,10,288,0.98,145.37,26.8,0.3052,0.0595,4.73,0.258,0.0399,78.8,4.877,0.6391,39.86,yellowfin
2016-10-17,2016,10,291,5.24,139.72,29.57,0.2174,-0.1254,3.72,0.309,0.0118,53.8,4.42,0.5288,22.02,yellowfin
2016-10-18,2016,10,292,13.14,154.25,28.34,0.2029,0.0416,3.09,0.361,0.0253,180.0,3.449,0.5951,37.45,yellowfin
2016-10-18,2016,10,292,12.03,134.39,25.99,0.185,0.1247,4.86,0.326,0.0271,150.3,4.804,0.4482,36.73,yellowfin
2016-10-20,2016,10,294,33.17,133.14,18.22,0.5717,-0.0196,5.89,0.31,0.0262,104.8,3.848,0.0021,14.87,yellowfin
2016-10-20,2016,10,294,18.56,140.59,25.74,0.2895,-0.073,4.57,0.149,0.0203,242.7,4.458,0.499,30.23,yellowfin
2016-10-23,2016,10,297,14.68,150.46,27.29,0.2074,0.1913,3.4,0.227,0.0266,146.6,3.593,0.5863,29.91,yellowfin
2016-10-23,2016,10,297,22.62,174.11,22.91,0.5201,-0.1082,5.35,0.301,0.0398,153.3,4.498,0.1607,24.01,yellowfin
2016-10-25,2016,10,299,33.04,122.56,20.21,0.7258,0.0669,5.16,0.299,0.02,85.0,3.753,0.0194,13.76,yellowfin
2016-10-26,2016,10,300,19.78,124.35,24.46,0.471,0.0766,5.12,0.26,0.0364,145.9,4.67,0.3614,22.42,yellowfin
2016-10-26,2016,10,300,15.92,124.57,26.61,0.3797,0.1034,4.41,0.258,0.0207,188.6,4.498,0.6623,30.39,yellowfin
2016-10-28,2016,10,302,10.75,144.52,29.26,0.2124,0.1286,3.71,0.535,0.022,111.2,4.339,0.5536,27.74,yellowfin
